timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695566692685,147,/canonical.html-1,200,OK,Thread Group 1-1,text,true,,298,303,6,6,http://detectportal.firefox.com/canonical.html,147,0,101
1695566692698,138,/canonical.html-1,200,OK,Thread Group 1-3,text,true,,298,303,6,6,http://detectportal.firefox.com/canonical.html,138,0,88
1695566692732,104,/canonical.html-1,200,OK,Thread Group 1-4,text,true,,297,303,6,6,http://detectportal.firefox.com/canonical.html,104,0,54
1695566692685,151,/canonical.html-1,200,OK,Thread Group 1-2,text,true,,298,303,6,6,http://detectportal.firefox.com/canonical.html,151,0,101
1695566692788,70,/canonical.html-1,200,OK,Thread Group 1-5,text,true,,298,303,6,6,http://detectportal.firefox.com/canonical.html,70,0,35
1695566692834,40,/success.txt-2,200,OK,Thread Group 1-1,text,true,,216,305,6,6,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566692837,41,/success.txt-2,200,OK,Thread Group 1-3,text,true,,216,305,7,7,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566692837,41,/success.txt-2,200,OK,Thread Group 1-2,text,true,,216,305,7,7,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566692837,41,/success.txt-2,200,OK,Thread Group 1-4,text,true,,216,305,7,7,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566692859,36,/success.txt-2,200,OK,Thread Group 1-5,text,true,,216,305,7,7,http://detectportal.firefox.com/success.txt?ipv4,36,0,0
1695566692828,81,/canonical.html-1,200,OK,Thread Group 1-6,text,true,,298,303,7,7,http://detectportal.firefox.com/canonical.html,81,0,40
1695566692875,40,/success.txt-3,200,OK,Thread Group 1-1,text,true,,216,305,7,7,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566692878,40,/success.txt-3,200,OK,Thread Group 1-2,text,true,,216,305,7,7,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566692878,41,/success.txt-3,200,OK,Thread Group 1-3,text,true,,216,305,7,7,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566692879,42,/success.txt-3,200,OK,Thread Group 1-4,text,true,,216,305,7,7,http://detectportal.firefox.com/success.txt?ipv6,42,0,0
1695566692896,35,/success.txt-3,200,OK,Thread Group 1-5,text,true,,216,305,8,8,http://detectportal.firefox.com/success.txt?ipv6,35,0,0
1695566692877,72,/canonical.html-1,200,OK,Thread Group 1-7,text,true,,298,303,8,8,http://detectportal.firefox.com/canonical.html,72,0,36
1695566692909,42,/success.txt-2,200,OK,Thread Group 1-6,text,true,,216,305,8,8,http://detectportal.firefox.com/success.txt?ipv4,42,0,0
1695566692915,41,/canonical.html-4,200,OK,Thread Group 1-1,text,true,,297,303,8,8,http://detectportal.firefox.com/canonical.html,41,0,0
1695566692919,41,/canonical.html-4,200,OK,Thread Group 1-2,text,true,,298,303,8,8,http://detectportal.firefox.com/canonical.html,41,0,0
1695566692920,40,/canonical.html-4,200,OK,Thread Group 1-3,text,true,,298,303,8,8,http://detectportal.firefox.com/canonical.html,40,0,0
1695566692921,43,/canonical.html-4,200,OK,Thread Group 1-4,text,true,,297,303,8,8,http://detectportal.firefox.com/canonical.html,43,0,0
1695566692931,36,/canonical.html-4,200,OK,Thread Group 1-5,text,true,,298,303,8,8,http://detectportal.firefox.com/canonical.html,36,0,0
1695566692950,36,/success.txt-2,200,OK,Thread Group 1-7,text,true,,216,305,9,9,http://detectportal.firefox.com/success.txt?ipv4,36,0,0
1695566692951,41,/success.txt-3,200,OK,Thread Group 1-6,text,true,,216,305,9,9,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566692956,40,/success.txt-5,200,OK,Thread Group 1-1,text,true,,216,305,9,9,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566692960,41,/success.txt-5,200,OK,Thread Group 1-2,text,true,,216,305,9,9,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566692961,40,/success.txt-5,200,OK,Thread Group 1-3,text,true,,216,305,9,9,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566692925,77,/canonical.html-1,200,OK,Thread Group 1-8,text,true,,298,303,9,9,http://detectportal.firefox.com/canonical.html,77,0,39
1695566692968,34,/success.txt-5,200,OK,Thread Group 1-5,text,true,,216,305,9,9,http://detectportal.firefox.com/success.txt?ipv4,34,0,0
1695566692964,42,/success.txt-5,200,OK,Thread Group 1-4,text,true,,216,305,9,9,http://detectportal.firefox.com/success.txt?ipv4,42,0,0
1695566692987,36,/success.txt-3,200,OK,Thread Group 1-7,text,true,,216,305,10,10,http://detectportal.firefox.com/success.txt?ipv6,36,0,0
1695566692992,40,/canonical.html-4,200,OK,Thread Group 1-6,text,true,,298,303,10,10,http://detectportal.firefox.com/canonical.html,40,0,0
1695566692997,39,/success.txt-6,200,OK,Thread Group 1-1,text,true,,216,305,10,10,http://detectportal.firefox.com/success.txt?ipv6,39,0,0
1695566693003,34,/success.txt-6,200,OK,Thread Group 1-5,text,true,,216,305,10,10,http://detectportal.firefox.com/success.txt?ipv6,34,0,0
1695566693002,39,/success.txt-2,200,OK,Thread Group 1-8,text,true,,216,305,10,10,http://detectportal.firefox.com/success.txt?ipv4,39,0,0
1695566693001,42,/success.txt-6,200,OK,Thread Group 1-2,text,true,,216,305,10,10,http://detectportal.firefox.com/success.txt?ipv6,42,0,0
1695566693002,43,/success.txt-6,200,OK,Thread Group 1-3,text,true,,216,305,10,10,http://detectportal.firefox.com/success.txt?ipv6,43,0,0
1695566693006,41,/success.txt-6,200,OK,Thread Group 1-4,text,true,,216,305,10,10,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693037,14,/docs-7,200,OK,Thread Group 1-1,text,true,,982,369,10,10,http://api.demo.hidayahsmart.solutions/docs,14,0,4
1695566693038,15,/docs-7,200,OK,Thread Group 1-5,text,true,,982,369,10,10,http://api.demo.hidayahsmart.solutions/docs,15,0,5
1695566693043,11,/docs-7,200,OK,Thread Group 1-2,text,true,,982,369,10,10,http://api.demo.hidayahsmart.solutions/docs,11,0,4
1695566693046,10,/docs-7,200,OK,Thread Group 1-3,text,true,,982,369,10,10,http://api.demo.hidayahsmart.solutions/docs,10,0,4
1695566692973,83,/canonical.html-1,200,OK,Thread Group 1-9,text,true,,298,303,10,10,http://detectportal.firefox.com/canonical.html,83,0,41
1695566693048,9,/docs-7,200,OK,Thread Group 1-4,text,true,,982,369,10,10,http://api.demo.hidayahsmart.solutions/docs,9,0,3
1695566693024,44,/canonical.html-4,200,OK,Thread Group 1-7,text,true,,298,303,10,10,http://detectportal.firefox.com/canonical.html,44,0,0
1695566693033,40,/success.txt-5,200,OK,Thread Group 1-6,text,true,,216,305,11,11,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693041,40,/success.txt-3,200,OK,Thread Group 1-8,text,true,,216,305,11,11,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693053,36,/canonical.html-9,200,OK,Thread Group 1-5,text,true,,298,303,11,11,http://detectportal.firefox.com/canonical.html,36,0,0
1695566693051,40,/canonical.html-9,200,OK,Thread Group 1-1,text,true,,297,303,11,11,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693054,40,/canonical.html-9,200,OK,Thread Group 1-2,text,true,,298,303,11,11,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693056,40,/canonical.html-9,200,OK,Thread Group 1-3,text,true,,298,303,11,11,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693020,78,/canonical.html-1,200,OK,Thread Group 1-10,text,true,,298,303,11,11,http://detectportal.firefox.com/canonical.html,78,0,36
1695566693056,42,/success.txt-2,200,OK,Thread Group 1-9,text,true,,216,305,11,11,http://detectportal.firefox.com/success.txt?ipv4,42,0,0
1695566693057,42,/canonical.html-9,200,OK,Thread Group 1-4,text,true,,297,303,11,11,http://detectportal.firefox.com/canonical.html,42,0,0
1695566693074,40,/success.txt-6,200,OK,Thread Group 1-6,text,true,,216,305,11,11,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693081,39,/canonical.html-4,200,OK,Thread Group 1-8,text,true,,298,303,11,11,http://detectportal.firefox.com/canonical.html,39,0,0
1695566693115,9,/docs-7,200,OK,Thread Group 1-6,text,true,,982,369,12,12,http://api.demo.hidayahsmart.solutions/docs,9,0,3
1695566693089,36,/success.txt-11,200,OK,Thread Group 1-5,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv6,36,0,0
1695566693091,44,/success.txt-11,200,OK,Thread Group 1-1,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv6,44,0,0
1695566693095,40,/success.txt-11,200,OK,Thread Group 1-2,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693096,42,/success.txt-11,200,OK,Thread Group 1-3,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv6,42,0,0
1695566693098,41,/success.txt-2,200,OK,Thread Group 1-10,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693098,41,/success.txt-3,200,OK,Thread Group 1-9,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693099,41,/success.txt-11,200,OK,Thread Group 1-4,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693070,80,/canonical.html-1,200,OK,Thread Group 1-11,text,true,,298,303,12,12,http://detectportal.firefox.com/canonical.html,80,0,40
1695566693120,39,/success.txt-5,200,OK,Thread Group 1-8,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv4,39,0,0
1695566693125,35,/success.txt-10,200,OK,Thread Group 1-5,text,true,,216,305,12,12,http://detectportal.firefox.com/success.txt?ipv4,35,0,0
1695566693124,40,/canonical.html-9,200,OK,Thread Group 1-6,text,true,,298,303,12,12,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693135,40,/success.txt-10,200,OK,Thread Group 1-1,text,true,,216,305,13,13,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693138,40,/success.txt-10,200,OK,Thread Group 1-3,text,true,,216,305,13,13,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693136,42,/success.txt-10,200,OK,Thread Group 1-2,text,true,,216,305,13,13,http://detectportal.firefox.com/success.txt?ipv4,42,0,0
1695566693139,41,/success.txt-3,200,OK,Thread Group 1-10,text,true,,216,305,13,13,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693140,41,/canonical.html-4,200,OK,Thread Group 1-9,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693140,41,/success.txt-10,200,OK,Thread Group 1-4,text,true,,216,305,13,13,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693150,40,/success.txt-2,200,OK,Thread Group 1-11,text,true,,216,305,13,13,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693160,34,/canonical.html-12,200,OK,Thread Group 1-5,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,34,0,0
1695566693159,39,/success.txt-6,200,OK,Thread Group 1-8,text,true,,216,305,13,13,http://detectportal.firefox.com/success.txt?ipv6,39,0,0
1695566693123,81,/canonical.html-1,200,OK,Thread Group 1-12,text,true,,297,303,13,13,http://detectportal.firefox.com/canonical.html,81,0,40
1695566693165,40,/success.txt-11,200,OK,Thread Group 1-6,text,true,,216,305,13,13,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693199,8,/docs-7,200,OK,Thread Group 1-8,text,true,,982,369,13,13,http://api.demo.hidayahsmart.solutions/docs,8,0,3
1695566693175,40,/canonical.html-12,200,OK,Thread Group 1-1,text,true,,297,303,13,13,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693178,41,/canonical.html-12,200,OK,Thread Group 1-3,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693181,48,/canonical.html-12,200,OK,Thread Group 1-4,text,true,,297,303,14,14,http://detectportal.firefox.com/canonical.html,48,0,0
1695566693178,51,/canonical.html-12,200,OK,Thread Group 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,51,0,0
1695566693180,49,/canonical.html-4,200,OK,Thread Group 1-10,text,true,,297,303,14,14,http://detectportal.firefox.com/canonical.html,49,0,0
1695566693181,48,/success.txt-5,200,OK,Thread Group 1-9,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv4,48,0,0
1695566693191,39,/success.txt-3,200,OK,Thread Group 1-11,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv6,39,0,0
1695566693194,37,/success.txt-14,200,OK,Thread Group 1-5,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv6,37,0,0
1695566693207,39,/canonical.html-9,200,OK,Thread Group 1-8,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,39,0,0
1695566693205,42,/success.txt-10,200,OK,Thread Group 1-6,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv4,42,0,0
1695566693204,46,/success.txt-2,200,OK,Thread Group 1-12,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv4,46,0,0
1695566693172,82,/canonical.html-1,200,OK,Thread Group 1-13,text,true,,297,303,14,14,http://detectportal.firefox.com/canonical.html,82,0,40
1695566693215,40,/success.txt-14,200,OK,Thread Group 1-1,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693219,41,/success.txt-14,200,OK,Thread Group 1-3,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693229,41,/success.txt-14,200,OK,Thread Group 1-2,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693229,41,/success.txt-5,200,OK,Thread Group 1-10,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693230,41,/canonical.html-4,200,OK,Thread Group 1-11,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693229,42,/success.txt-6,200,OK,Thread Group 1-9,text,true,,216,305,14,14,http://detectportal.firefox.com/success.txt?ipv6,42,0,0
1695566693229,42,/success.txt-14,200,OK,Thread Group 1-4,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv6,42,0,0
1695566693231,40,/success.txt-13,200,OK,Thread Group 1-5,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693246,39,/success.txt-11,200,OK,Thread Group 1-8,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv6,39,0,0
1695566693272,15,/docs-7,200,OK,Thread Group 1-9,text,true,,982,369,15,15,http://api.demo.hidayahsmart.solutions/docs,15,0,3
1695566693247,41,/canonical.html-12,200,OK,Thread Group 1-6,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693250,40,/success.txt-3,200,OK,Thread Group 1-12,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693255,40,/success.txt-13,200,OK,Thread Group 1-1,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693254,41,/success.txt-2,200,OK,Thread Group 1-13,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693260,41,/success.txt-13,200,OK,Thread Group 1-3,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693272,34,/canonical.html-15,200,OK,Thread Group 1-5,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,34,0,0
1695566693230,80,/canonical.html-1,200,OK,Thread Group 1-14,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,80,0,39
1695566693270,41,/success.txt-13,200,OK,Thread Group 1-2,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693271,41,/success.txt-5,200,OK,Thread Group 1-11,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693271,42,/success.txt-13,200,OK,Thread Group 1-4,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv4,42,0,0
1695566693271,42,/success.txt-6,200,OK,Thread Group 1-10,text,true,,216,305,15,15,http://detectportal.firefox.com/success.txt?ipv6,42,0,0
1695566693285,39,/success.txt-10,200,OK,Thread Group 1-8,text,true,,216,305,16,16,http://detectportal.firefox.com/success.txt?ipv4,39,0,0
1695566693313,14,/docs-7,200,OK,Thread Group 1-10,text,true,,982,369,16,16,http://api.demo.hidayahsmart.solutions/docs,14,0,4
1695566693288,40,/success.txt-14,200,OK,Thread Group 1-6,text,true,,216,305,16,16,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693287,43,/canonical.html-9,200,OK,Thread Group 1-9,text,true,,298,303,16,16,http://detectportal.firefox.com/canonical.html,43,0,0
1695566693291,42,/canonical.html-4,200,OK,Thread Group 1-12,text,true,,297,303,16,16,http://detectportal.firefox.com/canonical.html,42,0,0
1695566693295,40,/canonical.html-15,200,OK,Thread Group 1-1,text,true,,297,303,16,16,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693295,41,/success.txt-3,200,OK,Thread Group 1-13,text,true,,216,305,16,16,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693301,41,/canonical.html-15,200,OK,Thread Group 1-3,text,true,,298,303,16,16,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693306,39,/success.txt-17,200,OK,Thread Group 1-5,text,true,,216,305,16,16,http://detectportal.firefox.com/success.txt?ipv6,39,0,0
1695566693068,277,/success.txt-5,200,OK,Thread Group 1-7,text,true,,216,305,16,16,http://detectportal.firefox.com/success.txt?ipv4,277,0,0
1695566693312,39,/success.txt-6,200,OK,Thread Group 1-11,text,true,,216,305,16,16,http://detectportal.firefox.com/success.txt?ipv6,39,0,0
1695566693310,41,/success.txt-2,200,OK,Thread Group 1-14,text,true,,216,305,16,16,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693272,79,/canonical.html-1,200,OK,Thread Group 1-15,text,true,,297,303,16,16,http://detectportal.firefox.com/canonical.html,79,0,35
1695566693311,41,/canonical.html-15,200,OK,Thread Group 1-2,text,true,,298,303,16,16,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693313,41,/canonical.html-15,200,OK,Thread Group 1-4,text,true,,297,303,16,16,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693324,40,/canonical.html-12,200,OK,Thread Group 1-8,text,true,,298,303,16,16,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693352,15,/docs-7,200,OK,Thread Group 1-11,text,true,,982,369,16,16,http://api.demo.hidayahsmart.solutions/docs,15,0,4
1695566693327,41,/canonical.html-9,200,OK,Thread Group 1-10,text,true,,297,303,16,16,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693328,40,/success.txt-13,200,OK,Thread Group 1-6,text,true,,216,305,16,16,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693331,41,/success.txt-11,200,OK,Thread Group 1-9,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693335,40,/success.txt-17,200,OK,Thread Group 1-1,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693337,40,/canonical.html-4,200,OK,Thread Group 1-13,text,true,,297,303,17,17,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693333,44,/success.txt-5,200,OK,Thread Group 1-12,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv4,44,0,0
1695566693345,35,/success.txt-16,200,OK,Thread Group 1-5,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv4,35,0,0
1695566693345,36,/success.txt-6,200,OK,Thread Group 1-7,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,36,0,0
1695566693342,41,/success.txt-17,200,OK,Thread Group 1-3,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693352,40,/success.txt-3,200,OK,Thread Group 1-14,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693352,41,/success.txt-17,200,OK,Thread Group 1-2,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693352,42,/success.txt-2,200,OK,Thread Group 1-15,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv4,42,0,0
1695566693381,14,/docs-7,200,OK,Thread Group 1-7,text,true,,982,369,17,17,http://api.demo.hidayahsmart.solutions/docs,14,0,4
1695566693355,43,/success.txt-17,200,OK,Thread Group 1-4,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,43,0,0
1695566693322,78,/canonical.html-1,200,OK,Thread Group 1-16,text,true,,298,303,17,17,http://detectportal.firefox.com/canonical.html,78,0,39
1695566693364,39,/success.txt-14,200,OK,Thread Group 1-8,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,39,0,0
1695566693367,40,/canonical.html-9,200,OK,Thread Group 1-11,text,true,,298,303,17,17,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693368,40,/canonical.html-15,200,OK,Thread Group 1-6,text,true,,298,303,17,17,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693368,41,/success.txt-11,200,OK,Thread Group 1-10,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693372,42,/success.txt-10,200,OK,Thread Group 1-9,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv4,42,0,0
1695566693375,39,/success.txt-16,200,OK,Thread Group 1-1,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv4,39,0,0
1695566693377,41,/success.txt-5,200,OK,Thread Group 1-13,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693377,41,/success.txt-6,200,OK,Thread Group 1-12,text,true,,216,305,17,17,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693383,39,/success.txt-16,200,OK,Thread Group 1-3,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv4,39,0,0
1695566693419,10,/docs-7,200,OK,Thread Group 1-12,text,true,,982,369,18,18,http://api.demo.hidayahsmart.solutions/docs,10,0,3
1695566693395,35,/canonical.html-9,200,OK,Thread Group 1-7,text,true,,298,303,18,18,http://detectportal.firefox.com/canonical.html,35,0,0
1695566693393,41,/success.txt-16,200,OK,Thread Group 1-2,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693392,42,/canonical.html-4,200,OK,Thread Group 1-14,text,true,,298,303,18,18,http://detectportal.firefox.com/canonical.html,42,0,0
1695566693394,43,/success.txt-3,200,OK,Thread Group 1-15,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv6,43,0,0
1695566693398,43,/success.txt-16,200,OK,Thread Group 1-4,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv4,43,0,0
1695566693400,41,/success.txt-2,200,OK,Thread Group 1-16,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv4,41,0,0
1695566693403,39,/success.txt-13,200,OK,Thread Group 1-8,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv4,39,0,0
1695566693408,43,/success.txt-11,200,OK,Thread Group 1-11,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv6,43,0,0
1695566693372,80,/canonical.html-1,200,OK,Thread Group 1-17,text,true,,298,303,18,18,http://detectportal.firefox.com/canonical.html,80,0,39
1695566693409,43,/success.txt-17,200,OK,Thread Group 1-6,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv6,43,0,0
1695566693409,44,/success.txt-10,200,OK,Thread Group 1-10,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv4,44,0,0
1695566693414,41,/canonical.html-12,200,OK,Thread Group 1-9,text,true,,298,303,18,18,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693418,41,/success.txt-6,200,OK,Thread Group 1-13,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693459,8,/docs-7,200,OK,Thread Group 1-13,text,true,,982,369,18,18,http://api.demo.hidayahsmart.solutions/docs,8,0,3
1695566693430,37,/success.txt-11,200,OK,Thread Group 1-7,text,true,,216,305,18,18,http://detectportal.firefox.com/success.txt?ipv6,37,0,0
1695566693429,44,/canonical.html-9,200,OK,Thread Group 1-12,text,true,,298,303,19,19,http://detectportal.firefox.com/canonical.html,44,0,0
1695566693434,43,/success.txt-5,200,OK,Thread Group 1-14,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv4,43,0,0
1695566693442,40,/success.txt-3,200,OK,Thread Group 1-16,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv6,40,0,0
1695566693437,45,/canonical.html-4,200,OK,Thread Group 1-15,text,true,,297,303,19,19,http://detectportal.firefox.com/canonical.html,45,0,0
1695566693443,40,/canonical.html-15,200,OK,Thread Group 1-8,text,true,,298,303,19,19,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693451,40,/success.txt-10,200,OK,Thread Group 1-11,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693452,39,/success.txt-2,200,OK,Thread Group 1-17,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv4,39,0,0
1695566693452,40,/success.txt-16,200,OK,Thread Group 1-6,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv4,40,0,0
1695566693453,41,/canonical.html-12,200,OK,Thread Group 1-10,text,true,,297,303,19,19,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693456,43,/success.txt-14,200,OK,Thread Group 1-9,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv6,43,0,0
1695566693467,36,/success.txt-10,200,OK,Thread Group 1-7,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv4,36,0,0
1695566693422,83,/canonical.html-1,200,OK,Thread Group 1-18,text,true,,298,303,19,19,http://detectportal.firefox.com/canonical.html,83,0,41
1695566693467,41,/canonical.html-9,200,OK,Thread Group 1-13,text,true,,297,303,19,19,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693474,41,/success.txt-11,200,OK,Thread Group 1-12,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693477,42,/success.txt-6,200,OK,Thread Group 1-14,text,true,,216,305,19,19,http://detectportal.firefox.com/success.txt?ipv6,42,0,0
1695566693483,41,/canonical.html-4,200,OK,Thread Group 1-16,text,true,,298,303,20,20,http://detectportal.firefox.com/canonical.html,41,0,0
1695566693483,41,/success.txt-17,200,OK,Thread Group 1-8,text,true,,216,305,20,20,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
1695566693520,9,/docs-7,200,OK,Thread Group 1-14,text,true,,982,369,20,20,http://api.demo.hidayahsmart.solutions/docs,9,0,4
1695566693483,47,/success.txt-5,200,OK,Thread Group 1-15,text,true,,216,305,20,20,http://detectportal.firefox.com/success.txt?ipv4,47,0,0
1695566693492,39,/success.txt-3,200,OK,Thread Group 1-17,text,true,,216,305,20,20,http://detectportal.firefox.com/success.txt?ipv6,39,0,0
1695566693492,40,/canonical.html-12,200,OK,Thread Group 1-11,text,true,,298,303,20,20,http://detectportal.firefox.com/canonical.html,40,0,0
1695566693494,41,/success.txt-14,200,OK,Thread Group 1-10,text,true,,216,305,20,20,http://detectportal.firefox.com/success.txt?ipv6,41,0,0
